model,domain,prompting_condition,instance,iteration,plan_text,plan_len,solves_problem,valid_action_percent,consecutive_valid_steps,logical_violations,wallclock_s,prompt_tokens,completion_tokens
qwen25,citycar,cot,instance-18,1,"(car_start junction0-2 car1 garage0)
(build_straight_oneway junction0-2 junction1-2 road0)
(move_car_in_road junction0-2 junction1-2 car1 road0)
(move_car_out_road junction1-2 junction1-2 car1 road0)
(build_straight_oneway junction1-2 junction2-2 road1)
(move_car_in_road junction1-2 junction2-2 car1 road1)
(move_car_out_road junction2-2 junction2-2 car1 road1)
(build_straight_oneway junction2-2 junction3-2 road2)
(move_car_in_road junction2-2 junction3-2 car1 road2)
(move_car_out_road junction3-2 junction3-2 car1 road2)
(car_arrived junction3-2 car1)
(car_start junction0-2 car2 garage0)
(build_straight_oneway junction0-2 junction1-2 road3)
(move_car_in_road junction0-2 junction1-2 car2 road3)
(move_car_out_road junction1-2 junction1-2 car2 road3)
(build_straight_oneway junction1-2 junction2-2 road4)
(move_car_in_road junction1-2 junction2-2 car2 road4)
(move_car_out_road junction2-2 junction2-2 car2 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-0 car2 road5)
(move_car_out_road junction3-0 junction3-0 car2 road5)
(car_arrived junction3-0 car2)
(car_start junction0-2 car3 garage0)
(build_straight_oneway junction0-2 junction1-2 road6)
(move_car_in_road junction0-2 junction1-2 car3 road6)
(move_car_out_road junction1-2 junction1-2 car3 road6)
(build_straight_oneway junction1-2 junction2-2 road7)
(move_car_in_road junction1-2 junction2-2 car3 road7)
(move_car_out_road junction2-2 junction2-2 car3 road7)
(build_straight_oneway junction2-2 junction3-2 road8)
(move_car_in_road junction2-2 junction3-1 car3 road8)
(move_car_out_road junction3-1 junction3-1 car3 road8)
(car_arrived junction3-1 car3)
(car_start junction0-2 car4 garage1)
(build_straight_oneway junction0-2 junction1-2 road9)
(move_car_in_road junction0-2 junction1-2 car4 road9)
(move_car_out_road junction1-2 junction1-2 car4 road9)
(build_straight_oneway junction1-2 junction2-2 road10)
(move_car_in_road junction1-2 junction2-2 car4 road10)
(move_car_out_road junction2-2 junction2-2 car4 road10)
(build_straight_oneway junction2-2 junction3-2 road11)
(move_car_in_road junction2-2 junction3-2 car4 road11)
(move_car_out_road junction3-2 junction3-2 car4 road11)
(car_arrived junction3-2 car4)
(car_start junction0-2 car0 garage1)
(build_straight_oneway junction0-2 junction1-2 road12)
(move_car_in_road junction0-2 junction1-2 car0 road12)
(move_car_out_road junction1-2 junction1-2 car0 road12)
(build_straight_oneway junction1-2 junction2-2 road13)
(move_car_in_road junction1-2 junction2-2 car0 road13)
(move_car_out_road junction2-2 junction2-2 car0 road13)
(build_straight_oneway junction2-2 junction3-2 road14)
(move_car_in_road junction2-2 junction3-0 car0 road14)
(move_car_out_road junction3-0 junction3-0 car0 road14)
(car_arrived junction3-0 car0)",0,False,0.0,0,0,89.982,3210,1168
qwen25,citycar,cot,instance-18,2,(car_arrived junction3-0 car0),1,False,100.0,1,3,2.261,5180,14
qwen25,citycar,cot,instance-18,3,(car_arrived junction3-0 car0),1,False,100.0,1,3,2.262,5474,14
qwen25,citycar,cot,instance-18,4,(car_arrived junction3-0 car0),1,False,100.0,1,3,2.263,5764,14
qwen25,citycar,cot,instance-19,1,"(car_start junction0-3 car0 garage1)
(build_straight_oneway junction0-3 junction1-3 road0)
(move_car_in_road junction0-3 junction1-3 car0 road0)
(move_car_out_road junction1-3 junction2-3 car0 road0)
(build_straight_oneway junction2-3 junction3-3 road1)
(move_car_in_road junction2-3 junction3-3 car0 road1)
(move_car_out_road junction3-3 junction3-1 car0 road1)
(car_arrived junction3-1 car0)
(car_start junction0-1 car1 garage0)
(build_straight_oneway junction0-1 junction1-1 road2)
(move_car_in_road junction0-1 junction1-1 car1 road2)
(move_car_out_road junction1-1 junction2-1 car1 road2)
(build_straight_oneway junction2-1 junction3-1 road3)
(move_car_in_road junction2-1 junction3-1 car1 road3)
(move_car_out_road junction3-1 junction3-1 car1 road3)
(car_arrived junction3-1 car1)
(car_start junction0-2 car2 garage2)
(build_straight_oneway junction0-2 junction1-2 road4)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_out_road junction1-2 junction2-2 car2 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car2 road5)
(move_car_out_road junction3-2 junction3-2 car2 road5)
(car_arrived junction3-2 car2)
(car_start junction0-3 car3 garage1)
(build_straight_oneway junction0-3 junction1-3 road0)
(move_car_in_road junction0-3 junction1-3 car3 road0)
(move_car_out_road junction1-3 junction2-3 car3 road0)
(build_straight_oneway junction2-3 junction3-3 road1)
(move_car_in_road junction2-3 junction3-3 car3 road1)
(move_car_out_road junction3-3 junction3-3 car3 road1)
(car_arrived junction3-3 car3)
(car_start junction0-2 car4 garage2)
(build_straight_oneway junction0-2 junction1-2 road4)
(move_car_in_road junction0-2 junction1-2 car4 road4)
(move_car_out_road junction1-2 junction2-2 car4 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car4 road5)
(move_car_out_road junction3-2 junction3-0 car4 road5)
(car_arrived junction3-0 car4)",40,False,10.0,4,3,69.696,3223,907
qwen25,citycar,cot,instance-19,2,"(car_arrived junction3-1 car1)
(car_start junction0-2 car2 garage2)
(build_straight_oneway junction0-2 junction1-2 road4)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_out_road junction1-2 junction2-2 car2 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car2 road5)
(move_car_out_road junction3-2 junction3-2 car2 road5)
(car_arrived junction3-2 car2)
(car_start junction0-3 car3 garage1)
(build_straight_oneway junction0-3 junction1-3 road0)
(move_car_in_road junction0-3 junction1-3 car3 road0)
(move_car_out_road junction1-3 junction2-3 car3 road0)
(build_straight_oneway junction2-3 junction3-3 road1)
(move_car_in_road junction2-3 junction3-3 car3 road1)
(move_car_out_road junction3-3 junction3-3 car3 road1)
(car_arrived junction3-3 car3)
(car_start junction0-2 car4 garage2)
(build_straight_oneway junction0-2 junction1-2 road4)
(move_car_in_road junction0-2 junction1-2 car4 road4)
(move_car_out_road junction1-2 junction2-2 car4 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car4 road5)
(move_car_out_road junction3-2 junction3-0 car4 road5)
(car_arrived junction3-0 car4)",25,False,4.0,1,3,36.258,5658,449
qwen25,citycar,cot,instance-19,3,"(car_arrived junction3-1 car1)
(car_start junction0-2 car2 garage2)
(build_straight_oneway junction0-2 junction1-2 road4)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_out_road junction1-2 junction2-2 car2 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car2 road5)
(move_car_out_road junction3-2 junction3-2 car2 road5)
(car_arrived junction3-2 car2)
(car_start junction0-3 car3 garage1)
(build_straight_oneway junction0-3 junction1-3 road0)
(move_car_in_road junction0-3 junction1-3 car3 road0)
(move_car_out_road junction1-3 junction2-3 car3 road0)
(build_straight_oneway junction2-3 junction3-3 road1)
(move_car_in_road junction2-3 junction3-3 car3 road1)
(move_car_out_road junction3-3 junction3-3 car3 road1)
(car_arrived junction3-3 car3)
(car_start junction0-2 car4 garage2)
(build_straight_oneway junction0-2 junction1-2 road4)
(move_car_in_road junction0-2 junction1-2 car4 road4)
(move_car_out_road junction1-2 junction2-2 car4 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car4 road5)
(move_car_out_road junction3-2 junction3-0 car4 road5)
(car_arrived junction3-0 car4)",25,False,4.0,1,3,35.471,7222,439
qwen25,citycar,cot,instance-19,4,"(car_arrived junction3-1 car1)
(car_start junction0-2 car2 garage2)
(build_straight_oneway junction0-2 junction1-2 road4)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_out_road junction1-2 junction2-2 car2 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car2 road5)
(move_car_out_road junction3-2 junction3-2 car2 road5)
(car_arrived junction3-2 car2)
(car_start junction0-3 car3 garage1)
(build_straight_oneway junction0-3 junction1-3 road0)
(move_car_in_road junction0-3 junction1-3 car3 road0)
(move_car_out_road junction1-3 junction2-3 car3 road0)
(build_straight_oneway junction2-3 junction3-3 road1)
(move_car_in_road junction2-3 junction3-3 car3 road1)
(move_car_out_road junction3-3 junction3-3 car3 road1)
(car_arrived junction3-3 car3)
(car_start junction0-2 car4 garage2)
(build_straight_oneway junction0-2 junction1-2 road4)
(move_car_in_road junction0-2 junction1-2 car4 road4)
(move_car_out_road junction1-2 junction2-2 car4 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car4 road5)
(move_car_out_road junction3-2 junction3-0 car4 road5)
(car_arrived junction3-0 car4)",25,False,4.0,1,3,36.105,8778,447
qwen25,citycar,cot,instance-20,1,"(car_start junction0-2 car0 garage2)
(build_straight_oneway junction0-2 junction1-2 road0)
(move_car_in_road junction0-2 junction1-2 car0 road0)
(move_car_out_road junction1-2 junction1-2 car0 road0)
(build_straight_oneway junction1-2 junction2-2 road1)
(move_car_in_road junction1-2 junction2-2 car0 road1)
(move_car_out_road junction2-2 junction2-2 car0 road1)
(build_straight_oneway junction2-2 junction3-2 road2)
(move_car_in_road junction2-2 junction3-2 car0 road2)
(move_car_out_road junction3-2 junction3-2 car0 road2)
(car_arrived junction3-2 car0)
(car_start junction0-3 car1 garage1)
(build_straight_oneway junction0-3 junction1-3 road3)
(move_car_in_road junction0-3 junction1-3 car1 road3)
(move_car_out_road junction1-3 junction1-3 car1 road3)
(build_straight_oneway junction1-3 junction2-3 road4)
(move_car_in_road junction1-3 junction2-3 car1 road4)
(move_car_out_road junction2-3 junction2-3 car1 road4)
(build_straight_oneway junction2-3 junction3-3 road5)
(move_car_in_road junction2-3 junction3-3 car1 road5)
(move_car_out_road junction3-3 junction3-3 car1 road5)
(car_arrived junction3-3 car1)
(car_start junction0-3 car2 garage1)
(build_straight_oneway junction0-3 junction1-3 road3)
(move_car_in_road junction0-3 junction1-3 car2 road3)
(move_car_out_road junction1-3 junction1-3 car2 road3)
(build_straight_oneway junction1-3 junction2-3 road4)
(move_car_in_road junction1-3 junction2-3 car2 road4)
(move_car_out_road junction2-3 junction2-3 car2 road4)
(build_straight_oneway junction2-3 junction3-3 road5)
(move_car_in_road junction2-3 junction3-3 car2 road5)
(move_car_out_road junction3-3 junction3-3 car2 road5)
(car_arrived junction3-3 car2)
(car_start junction0-3 car3 garage1)
(build_straight_oneway junction0-3 junction1-3 road3)
(move_car_in_road junction0-3 junction1-3 car3 road3)
(move_car_out_road junction1-3 junction1-3 car3 road3)
(build_straight_oneway junction1-3 junction2-3 road4)
(move_car_in_road junction1-3 junction2-3 car3 road4)
(move_car_out_road junction2-3 junction2-3 car3 road4)
(build_straight_oneway junction2-3 junction3-3 road5)
(move_car_in_road junction2-3 junction3-3 car3 road5)
(move_car_out_road junction3-3 junction3-3 car3 road5)
(car_arrived junction3-3 car3)
(car_start junction0-3 car4 garage1)
(build_straight_oneway junction0-3 junction1-3 road3)
(move_car_in_road junction0-3 junction1-3 car4 road3)
(move_car_out_road junction1-3 junction1-3 car4 road3)
(build_straight_oneway junction1-3 junction2-3 road4)
(move_car_in_road junction1-3 junction2-3 car4 road4)
(move_car_out_road junction2-3 junction2-3 car4 road4)
(build_straight_oneway junction2-3 junction3-3 road5)
(move_car_in_road junction2-3 junction3-3 car4 road5)
(move_car_out_road junction3-3 junction3-3 car4 road5)
(car_arrived junction3-3 car4)",55,False,7.2727272727272725,4,3,83.546,3223,1085
qwen25,citycar,cot,instance-20,2,(car_arrived junction3-3 car4),1,False,100.0,1,3,2.109,6525,12
qwen25,citycar,cot,instance-20,3,(car_arrived junction3-3 car4),1,False,100.0,1,3,2.108,6815,12
qwen25,citycar,cot,instance-20,4,(car_arrived junction3-3 car4),1,False,100.0,1,3,2.110,7105,12
